ts,asset,interval,signal,confidence,prob_up,prob_down,price
2025-08-21 16:00:00+08:00,ETHUSDT,4h,short,0.8055555621782938,0.19444443782170615,0.8055555621782938,4290.0
2025-08-21 17:00:00+08:00,BTCUSDT,1h,short,0.5344694753487905,0.46553052465120953,0.5344694753487904,113496.01
2025-08-21 17:00:00+08:00,ETHUSDT,1h,short,0.5036658346652985,0.49633416533470154,0.5036658346652985,4258.4
2025-08-21 16:00:00+08:00,ETHUSDT,4h,short,0.8055555621782938,0.19444443782170615,0.8055555621782938,4263.41
2025-08-21 16:00:00+08:00,ETHUSDT,4h,short,0.6944444477558136,0.3055555522441864,0.6944444477558136,4284.32
2025-08-21 16:00:00+08:00,ETHUSDT,4h,short,0.8055555621782938,0.19444443782170615,0.8055555621782938,4279.8
2025-08-21 16:00:00+08:00,ETHUSDT,4h,short,0.8055555621782938,0.19444443782170615,0.8055555621782938,4286.0
2025-08-21 16:00:00+08:00,ETHUSDT,4h,short,0.8055555621782938,0.19444443782170615,0.8055555621782938,4282.95
2025-08-21 18:00:00+08:00,ETHUSDT,1h,short,0.6094695130983988,0.39053048690160114,0.6094695130983989,4282.79
2025-08-21 16:00:00+08:00,ETHUSDT,4h,short,0.8055555621782938,0.19444443782170615,0.8055555621782938,4282.5
2025-08-21 16:00:00+08:00,ETHUSDT,4h,short,0.8055555621782938,0.19444443782170615,0.8055555621782938,4284.33
2025-08-21 16:00:00+08:00,ETHUSDT,4h,short,0.805555542310079,0.19444445768992105,0.805555542310079,4297.92
2025-08-22 11:00:00+08:00,ETHUSDT,1h,short,0.5055888593196869,0.4944111406803131,0.5055888593196869,4270.98
2025-08-22 11:45:00+08:00,ETHUSDT,15m,short,0.5719065268834432,0.4280934731165568,0.5719065268834431,4271.11
2025-08-22 11:00:00+08:00,ETHUSDT,1h,flat,0.4959599773089091,0.5040400226910909,0.49595997730890906,4275.97
2025-08-22 11:00:00+08:00,BTCUSDT,1h,flat,0.47162288427352905,0.528377115726471,0.47162288427352905,112882.91
2025-08-22 11:45:00+08:00,BTCUSDT,15m,short,0.5174853702386221,0.482514629761378,0.517485370238622,112917.62
2025-08-22 11:45:00+08:00,BTCUSDT,15m,short,0.5206735332806905,0.4793264667193095,0.5206735332806904,112927.99
2025-08-22 11:45:00+08:00,BTCUSDT,15m,short,0.5226811369260153,0.4773188630739848,0.5226811369260151,112909.63
2025-08-22 11:45:00+08:00,ETHUSDT,15m,short,0.5189452370007833,0.48105476299921673,0.5189452370007832,4278.84
2025-08-22 11:55:00+08:00,ETHUSDT,5m,flat,0.46858392159144086,0.5314160784085592,0.4685839215914408,4278.75
2025-08-22 12:00:00+08:00,ETHUSDT,4h,short,0.580478680630525,0.41952131936947507,0.5804786806305249,4298.65
2025-08-22 12:00:00+08:00,ETHUSDT,1h,flat,0.4785622258981069,0.5214377741018931,0.47856222589810693,4291.99
2025-08-22 12:00:00+08:00,ETHUSDT,1h,flat,0.49044355750083923,0.5095564424991608,0.49044355750083923,4288.37
2025-08-22 12:00:00+08:00,ETHUSDT,4h,short,0.580478680630525,0.41952131936947507,0.5804786806305249,4290.61
2025-08-22 12:00:00+08:00,ETHUSDT,4h,short,0.5812194272875786,0.4187805727124214,0.5812194272875786,4291.18
2025-08-22 12:00:00+08:00,ETHUSDT,4h,short,0.5662132029732069,0.4337867970267932,0.5662132029732068,4291.36
2025-08-22 12:00:00+08:00,ETHUSDT,1h,flat,0.4912765423456828,0.5087234576543173,0.49127654234568274,4290.13
2025-08-22 12:30:00+08:00,ETHUSDT,15m,short,0.5195733904838562,0.4804266095161438,0.5195733904838562,4290.16
2025-08-22 12:30:00+08:00,BTCUSDT,15m,short,0.541890968879064,0.4581090311209361,0.5418909688790639,113101.29
2025-08-22 12:30:00+08:00,BTCUSDT,15m,short,0.5597744683424631,0.4402255316575368,0.5597744683424632,113101.29
2025-08-22 12:00:00+08:00,BTCUSDT,1h,flat,0.4528619448343913,0.5471380551656088,0.45286194483439124,113096.28
2025-08-22 13:00:00+08:00,ETHUSDT,1h,flat,0.4902999798456828,0.5097000201543173,0.49029997984568274,4283.63
2025-08-22 13:00:00+08:00,BTCUSDT,1h,flat,0.47843467195828754,0.5215653280417124,0.4784346719582876,112950.01
2025-08-22 13:00:00+08:00,ETHUSDT,1h,flat,0.4973808973808973,0.5026191026191027,0.4973808973808973,4280.68
2025-08-22 13:15:00+08:00,ETHUSDT,15m,flat,0.467311411992263,0.532688588007737,0.467311411992263,4279.02
2025-08-22 15:00:00+08:00,ETHUSDT,1h,flat,0.497440904378891,0.502559095621109,0.497440904378891,4335.38
2025-08-22 12:00:00+08:00,ETHUSDT,4h,long,0.559259295463562,0.559259295463562,0.440740704536438,4332.38
2025-08-22 15:45:00+08:00,ETHUSDT,15m,short,0.6601691444714864,0.3398308555285136,0.6601691444714863,4334.99
2025-08-22 16:00:00+08:00,ETHUSDT,1h,flat,0.4775982399781545,0.5224017600218455,0.47759823997815454,4340.26
2025-08-22 16:15:00+08:00,ETHUSDT,15m,short,0.6599550147851309,0.3400449852148692,0.6599550147851307,4339.53
2025-08-22 16:15:00+08:00,ETHUSDT,15m,short,0.6023918191591898,0.3976081808408101,0.6023918191591899,4343.59
2025-08-22 16:15:00+08:00,ETHUSDT,15m,short,0.6292934318383535,0.37070656816164654,0.6292934318383534,4345.44
2025-08-22 16:35:00+08:00,ETHUSDT,5m,flat,0.47566505273183185,0.5243349472681681,0.4756650527318319,4344.34
2025-08-22 16:55:00+08:00,ETHUSDT,5m,flat,0.47801101207733154,0.5219889879226685,0.47801101207733154,4333.62
2025-08-22 16:55:00+08:00,BTCUSDT,5m,flat,0.6005872388680776,0.3994127611319224,0.6005872388680775,113000.5
2025-08-22 17:15:00+08:00,BTCUSDT,15m,short,0.5321390926837921,0.4678609073162079,0.5321390926837921,112942.04
2025-08-22 17:15:00+08:00,ETHUSDT,15m,short,0.7595122853914896,0.24048771460851034,0.7595122853914896,4315.52
2025-08-22 20:05:00+08:00,BTCUSDT,5m,flat,0.5787203510602316,0.4212796489397685,0.5787203510602315,112242.15
2025-08-22 20:05:00+08:00,ETHUSDT,5m,short,0.5042765736579895,0.4957234263420105,0.5042765736579895,4253.71
2025-08-22 20:05:00+08:00,ETHUSDT,5m,flat,0.4980314373970032,0.5019685626029968,0.4980314373970032,4236.94
2025-08-22 20:05:00+08:00,ADAUSDT,5m,short,0.8613053659598032,0.13869463404019675,0.8613053659598032,0.8283
2025-08-23 04:00:00+08:00,BTCUSDT,4h,short,0.6421374678611755,0.35786253213882446,0.6421374678611755,117030.42
2025-08-23 14:00:00+08:00,BTCUSDT,1h,short,0.5194913446903229,0.4805086553096771,0.5194913446903229,115971.99
2025-08-23 14:00:00+08:00,ETHUSDT,1h,short,0.5326176683108012,0.4673823316891988,0.5326176683108013,4750.66
2025-08-24 08:00:00+08:00,BTCUSDT,1d,flat,0.47256643573443097,0.5274335642655691,0.4725664357344309,115500.0
2025-08-24 08:00:00+08:00,ETHUSDT,1d,long,0.6305903196334839,0.6305903196334839,0.3694096803665161,4790.03
2025-08-24 08:00:00+08:00,ETHUSDT,1d,long,0.6305903196334839,0.6305903196334839,0.3694096803665161,4789.1
2025-08-24 08:00:00+08:00,ETHUSDT,1d,flat,0.47302597761154175,0.5269740223884583,0.47302597761154175,4791.17
2025-08-24 08:00:00+08:00,BTCUSDT,4h,short,0.6414552728335062,0.3585447271664937,0.6414552728335063,115473.99
2025-08-24 08:00:00+08:00,BTCUSDT,4h,short,0.677966465552648,0.3220335344473521,0.6779664655526478,115469.9
2025-08-24 08:00:00+08:00,BTCUSDT,4h,short,0.677966465552648,0.3220335344473521,0.6779664655526478,115469.89
2025-08-24 08:00:00+08:00,ETHUSDT,4h,long,0.5920824607213339,0.5920824607213339,0.40791753927866614,4781.26
2025-08-24 08:00:00+08:00,ETHUSDT,4h,long,0.5936284859975179,0.5936284859975179,0.40637151400248206,4779.84
2025-08-24 08:00:00+08:00,ETHUSDT,4h,long,0.5841021537780762,0.5841021537780762,0.41589784622192383,4776.98
2025-08-24 17:00:00+08:00,BTCUSDT,1h,flat,0.4994778136412303,0.5005221863587698,0.49947781364123023,114849.59
2025-08-24 18:00:00+08:00,BTCUSDT,1h,short,0.5011786222457886,0.4988213777542114,0.5011786222457886,114824.4
2025-08-24 18:00:00+08:00,ETHUSDT,1h,long,0.5924084981282552,0.5924084981282552,0.40759150187174475,4770.57
2025-08-24 16:00:00+08:00,ETHUSDT,4h,long,0.5933089852333069,0.5933089852333069,0.4066910147666931,4736.39
